Pallet: "claims", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [100], Repeat: 100
u,extrinsic_time,storage_root_time
620,40104000,8241000
620,36818000,7828000
620,35053000,8988000
620,36553000,8049000
620,36363000,8951000
620,35296000,8044000
620,36296000,8663000
620,34550000,8903000
620,39129000,8385000
620,35404000,9028000
620,35890000,7174000
620,36048000,9480000
620,36106000,8336000
620,36461000,9280000
620,39515000,10423000
620,37977000,8716000
620,41669000,8594000
620,36594000,8715000
620,36425000,8897000
620,36450000,8753000
620,36520000,8402000
620,36603000,9145000
620,35683000,8362000
620,34950000,8170000
620,36988000,7882000
620,36295000,8720000
620,36151000,8495000
620,38131000,8952000
620,35591000,8621000
620,35790000,7726000
630,35294000,7639000
630,34463000,6424000
630,34794000,6495000
630,35970000,8196000
630,33983000,7297000
630,33726000,7208000
630,34229000,6836000
630,34930000,7847000
630,35316000,6809000
630,38260000,7825000
630,35415000,7304000
630,35653000,7266000
630,36338000,7723000
630,37096000,7167000
630,37017000,7180000
630,37269000,6931000
630,37879000,8838000
630,35368000,7469000
630,36270000,7465000
630,36005000,7343000
630,35164000,7767000
630,35261000,7141000
630,35031000,7354000
630,36117000,6569000
630,34975000,8072000
630,34867000,7326000
630,34079000,8097000
630,37063000,7072000
630,36227000,7656000
630,35361000,6849000
630,34410000,9361000
630,34593000,7636000
630,36503000,8092000
630,34901000,7052000
630,37423000,8993000
630,33972000,7306000
630,37482000,6953000
630,37409000,7654000
630,34969000,7184000
630,38069000,7767000
630,34453000,7204000
630,37690000,8297000
630,34674000,7183000
630,35232000,7364000
630,35025000,7282000
630,34057000,7129000
630,36945000,7300000
630,35761000,7418000
630,34689000,7813000
630,34640000,7240000
630,35028000,7520000
630,34804000,7086000
630,35110000,7410000
630,35153000,7796000
630,35181000,9194000
630,35040000,6995000
630,34398000,7783000
630,35706000,6794000
630,35604000,7594000
630,34937000,6876000
630,35199000,8086000
630,35923000,8316000
630,35826000,7313000
630,35381000,8005000
630,36320000,6682000
630,37856000,9219000
630,35536000,8260000
630,35039000,10928000
630,34820000,6903000
630,34622000,7080000
630,35249000,7139000
630,35251000,7059000
630,35588000,8197000
630,35241000,7820000
630,34818000,7122000
630,36632000,6969000
630,35216000,7499000
630,34780000,7384000
630,34939000,7562000
630,34929000,7746000
630,35882000,8019000
630,34530000,6727000
630,36262000,7532000
630,34505000,7743000
630,38206000,8399000
630,34537000,9078000
630,35435000,7654000
630,35000000,6430000
630,36661000,7915000
630,35331000,7011000
630,38339000,8727000
630,33742000,8755000
630,36064000,9938000
630,34714000,7415000
630,36399000,7879000
630,34533000,7187000
630,35242000,7598000
630,35851000,7268000
630,34672000,10039000
630,34569000,6813000
640,34628000,8556000
640,35207000,7174000
640,34364000,7454000
640,35614000,7483000
640,33951000,7051000
640,35735000,7216000
640,34419000,9721000
640,35229000,7131000
640,34616000,9111000
640,35042000,9477000
640,35563000,9759000
640,35367000,7823000
640,35015000,7601000
640,36218000,7831000
640,38753000,7769000
640,35191000,10101000
640,34463000,7521000
640,34210000,7710000
640,34488000,6820000
640,34325000,6708000
640,34722000,7588000
640,33709000,6783000
640,38466000,7335000
640,35076000,6423000
640,36473000,7958000
640,36118000,6831000
640,36074000,9254000
640,35999000,7483000
640,34157000,7607000
640,35615000,7232000
640,37298000,8269000
640,35489000,7287000
640,35043000,7418000
640,37733000,7031000
640,36777000,8475000
640,35010000,7066000
640,35099000,7019000
640,35319000,7307000
640,36852000,7605000
640,35214000,7716000
640,34923000,7772000
640,40889000,8579000
640,38508000,8052000
640,34928000,7599000
640,35283000,7879000
640,36791000,8040000
640,33366000,7833000
640,34265000,6655000
640,35821000,7446000
640,34316000,6928000
640,35392000,8613000
640,35618000,6995000
640,37469000,7231000
640,34859000,7047000
640,35672000,7625000
640,36447000,7725000
640,35925000,7826000
640,34822000,7645000
640,38744000,8947000
640,34504000,7281000
640,35732000,8573000
640,34667000,6805000
640,35872000,7696000
640,35888000,7303000
640,35521000,7505000
640,34430000,6972000
640,36507000,7818000
640,35190000,7939000
640,35410000,7593000
640,34714000,6752000
640,34571000,7570000
640,34993000,7147000
640,35506000,7709000
640,35892000,6586000
640,35416000,7326000
640,34807000,6845000
640,34778000,7565000
640,35800000,8928000
640,39017000,9149000
640,36695000,7120000
640,35756000,7400000
640,35804000,8011000
640,35081000,6945000
640,35047000,7628000
640,35453000,8050000
640,37560000,7486000
640,34875000,6809000
640,34529000,7829000
640,34668000,6976000
640,34047000,6918000
640,35916000,7244000
640,36863000,7542000
640,36305000,7694000
640,35750000,7333000
640,35759000,7319000
640,34673000,8242000
640,35510000,7344000
640,35321000,7241000
640,35336000,7433000
640,34816000,7146000
650,34812000,7407000
650,34803000,7273000
650,34868000,7151000
650,35059000,7032000
650,36828000,7967000
650,36251000,7008000
650,35650000,6742000
650,39618000,7323000
650,35925000,7317000
650,34873000,7622000
650,35319000,7713000
650,38079000,8197000
650,35023000,7203000
650,34079000,8015000
650,35391000,7141000
650,35713000,7472000
650,34456000,7008000
650,35334000,7321000
650,35061000,6905000
650,35056000,6837000
650,34744000,8003000
650,34978000,7332000
650,34444000,6647000
650,33969000,7228000
650,38062000,7059000
650,34391000,7594000
650,35552000,6762000
650,35339000,7255000
650,36957000,7219000
650,34380000,7571000
650,35610000,7075000
650,35300000,9520000
650,35392000,6960000
650,36382000,8041000
650,35454000,7585000
650,35479000,7059000
650,36765000,6998000
650,35362000,8033000
650,34986000,6749000
650,34583000,7782000
650,34850000,6874000
650,34487000,8240000
650,35418000,7302000
650,34116000,8110000
650,34116000,7391000
650,37574000,9768000
650,35414000,7154000
650,34603000,7159000
650,35525000,7510000
650,33870000,7079000
650,34680000,7139000
650,34749000,8757000
650,36145000,7091000
650,35329000,9996000
650,36255000,6384000
650,36290000,7618000
650,35249000,7211000
650,35770000,7360000
650,35020000,7282000
650,36055000,7815000
650,35988000,7396000
650,36213000,7151000
650,35033000,6778000
650,34743000,9128000
650,34568000,6714000
650,36552000,7931000
650,34496000,6972000
650,37637000,9050000
650,39050000,7400000
650,35958000,7150000
650,34017000,7615000
650,35688000,7133000
650,36093000,8516000
650,34161000,6204000
650,34478000,8362000
650,36763000,6648000
650,35544000,7214000
650,36854000,7474000
650,38553000,11485000
650,34226000,7107000
650,36707000,8746000
650,37769000,9710000
650,35947000,7287000
650,34840000,7429000
650,37177000,7426000
650,36204000,8146000
650,34576000,7121000
650,35071000,7784000
650,34830000,7344000
650,34283000,7360000
650,35664000,7453000
650,35425000,7538000
650,35785000,7427000
650,34404000,8042000
650,34350000,8913000
650,37729000,7808000
650,34640000,7082000
650,35190000,6894000
650,35908000,7510000
650,35206000,7305000
660,58673000,9663000
660,58952000,11593000
660,62655000,9157000
660,58593000,10371000
660,64221000,9324000
660,64326000,9278000
660,55816000,10585000
660,62875000,8814000
660,57455000,9755000
660,57839000,10321000
660,60577000,11144000
660,57542000,10268000
660,59490000,10022000
660,58964000,9940000
660,60457000,10578000
660,60988000,9757000
660,59200000,9763000
660,60998000,10015000
660,61237000,9500000
660,57335000,9845000
660,62969000,9573000
660,62118000,11049000
660,57036000,10336000
660,64121000,9329000
660,61462000,11376000
660,62054000,9450000
660,57534000,10208000
660,58317000,10067000
660,59812000,9309000
660,58138000,8774000
660,58360000,9636000
660,60642000,10724000
660,59405000,9140000
660,59995000,10330000
660,62239000,10274000
660,60262000,9738000
660,59011000,9630000
660,59672000,9461000
660,59970000,9844000
660,60988000,9791000
660,62718000,11874000
660,63547000,9017000
660,59076000,10044000
660,59635000,10027000
660,61764000,9407000
660,59264000,10174000
660,61711000,10262000
660,61251000,9583000
660,60333000,10214000
660,61036000,10181000
660,59783000,9231000
660,58972000,10305000
660,61247000,10222000
660,59386000,8883000
660,57354000,11319000
660,60026000,8934000
660,62923000,10942000
660,61562000,10254000
660,58846000,9780000
660,58689000,9592000
660,60774000,10999000
660,62744000,9972000
660,59630000,9449000
660,60280000,10961000
660,62973000,9070000
660,61596000,11094000
660,59224000,10032000
660,61252000,9708000
660,58643000,10188000
660,60369000,10260000
660,59462000,10073000
660,59650000,9823000
660,58443000,11015000
660,61262000,10119000
660,59421000,9717000
660,58282000,12705000
660,63312000,9726000
660,63094000,10283000
660,60579000,10247000
660,60981000,9624000
660,61161000,10098000
660,63423000,10107000
660,60264000,9525000
660,59208000,11546000
660,63789000,10540000
660,61514000,9712000
660,59985000,10530000
660,61616000,10714000
660,60763000,10058000
660,59398000,9552000
660,59604000,9617000
660,58849000,9481000
660,61088000,10011000
660,62775000,10911000
660,60653000,9622000
660,59296000,9886000
660,61143000,10711000
660,60061000,9579000
660,57964000,11736000
660,61590000,10074000
670,36105000,7493000
670,34833000,7020000
670,37386000,7683000
670,35505000,7222000
670,34674000,9935000
670,35512000,7177000
670,34688000,6839000
670,34967000,7234000
670,34999000,7210000
670,35525000,7943000
670,34240000,6649000
670,35698000,8788000
670,34795000,6986000
670,34609000,7137000
670,34785000,7088000
670,36797000,8826000
670,35045000,7311000
670,34560000,7503000
670,34969000,6895000
670,34665000,7995000
670,35720000,7052000
670,34463000,8584000
670,35715000,6405000
670,36158000,9743000
670,34925000,6894000
670,37183000,7711000
670,34983000,7881000
670,36942000,7520000
670,35948000,7107000
670,35396000,7949000
670,35665000,7240000
670,34834000,9246000
670,35848000,7328000
670,36075000,7698000
670,34644000,7317000
670,35128000,7512000
670,35782000,7153000
670,35724000,8574000
670,35230000,6947000
670,35018000,7625000
670,37675000,8259000
670,36042000,7558000
670,33925000,6838000
670,34451000,7727000
670,35857000,7619000
670,35193000,9409000
670,35602000,7117000
670,33967000,11133000
670,35463000,7692000
670,36466000,8234000
670,39461000,7215000
670,35072000,7734000
670,35387000,7820000
670,35981000,7977000
670,34009000,8166000
670,36688000,7804000
670,35245000,7219000
670,34922000,8726000
670,36471000,7470000
670,34178000,9243000
670,36127000,7153000
670,33847000,7344000
670,34248000,8031000
670,35068000,7314000
670,34763000,7952000
670,35448000,8077000
670,34826000,8133000
670,35670000,7290000
670,36149000,8051000
670,34895000,7337000
670,35302000,8024000
670,35180000,7121000
670,35380000,7701000
670,35203000,8194000
670,35164000,7687000
670,35237000,6663000
670,35680000,7960000
670,35209000,7912000
670,38195000,9200000
670,35441000,7314000
670,34302000,7155000
670,35164000,8576000
670,34712000,7158000
670,37427000,8504000
670,34006000,7204000
670,35174000,7553000
670,34276000,7443000
670,36508000,7689000
670,35132000,7873000
670,35255000,8553000
670,34401000,9983000
670,34769000,8384000
670,35578000,7561000
670,34377000,7358000
670,35323000,7777000
670,34516000,7477000
670,35416000,7610000
670,36688000,7554000
670,35261000,7637000
670,37799000,7257000
680,62368000,11304000
680,59320000,11952000
680,63192000,11726000
680,61355000,11160000
680,63931000,12241000
680,62229000,12625000
680,60609000,10189000
680,58298000,10427000
680,63919000,11354000
680,67638000,11342000
680,59828000,11534000
680,58396000,10726000
680,61385000,10238000
680,59681000,12297000
680,62655000,10527000
680,60378000,10272000
680,61970000,11118000
680,61769000,11986000
680,61028000,13290000
680,62283000,14152000
680,62102000,10939000
680,58385000,10750000
680,61723000,10541000
680,62591000,11343000
680,62644000,10206000
680,60309000,11337000
680,59614000,12640000
680,58693000,10867000
680,61847000,12543000
680,60042000,10877000
680,61356000,11101000
680,61906000,12259000
680,65128000,11355000
680,58379000,11457000
680,63183000,11015000
680,60546000,13099000
680,61341000,10255000
680,62391000,11221000
680,65402000,11551000
680,62341000,11559000
680,62634000,10472000
680,61575000,10702000
680,60757000,11289000
680,61894000,11662000
680,65265000,11217000
680,59485000,9683000
680,59103000,10279000
680,59468000,11249000
680,61804000,11782000
680,60368000,11490000
680,65449000,10279000
680,63855000,11688000
680,61435000,10396000
680,64791000,10998000
680,59285000,10639000
680,61184000,11421000
680,59468000,10871000
680,62483000,10606000
680,64718000,11878000
680,64636000,11103000
680,65132000,12522000
680,61597000,11321000
680,61165000,10738000
680,61102000,11712000
680,61101000,10418000
680,61896000,11739000
680,59151000,10959000
680,63240000,10663000
680,62164000,11065000
680,68607000,11836000
680,59089000,14488000
680,62636000,11553000
680,59753000,10771000
680,60648000,11909000
680,67661000,10922000
680,60424000,11055000
680,60323000,10751000
680,59345000,11124000
680,63952000,10642000
680,63233000,10976000
680,58975000,11241000
680,58683000,10491000
680,60574000,11907000
680,75285000,12043000
680,62260000,10989000
680,60074000,9924000
680,60156000,12029000
680,61516000,10585000
680,60115000,10451000
680,61226000,11541000
680,59625000,11517000
680,60693000,13434000
680,58938000,10644000
680,62255000,11526000
680,62961000,11596000
680,62365000,11315000
680,68098000,11465000
680,68292000,11450000
680,60422000,10693000
680,57757000,10214000
690,62454000,12508000
690,60559000,9892000
690,60084000,11508000
690,59989000,14046000
690,59961000,10540000
690,61149000,11470000
690,61374000,10585000
690,60930000,10971000
690,61751000,12803000
690,65051000,10681000
690,61438000,13050000
690,60123000,10735000
690,63936000,11176000
690,62202000,10857000
690,62828000,11150000
690,62661000,11080000
690,59860000,10622000
690,59545000,11317000
690,59325000,10670000
690,61458000,10833000
690,59204000,11749000
690,61672000,11336000
690,60348000,10761000
690,60919000,11229000
690,60462000,10540000
690,62347000,12443000
690,64062000,12137000
690,61120000,12618000
690,65817000,13005000
690,63228000,10837000
690,63120000,10928000
690,59480000,11720000
690,63397000,10699000
690,60163000,10351000
690,59227000,11062000
690,61980000,10490000
690,60011000,10734000
690,63639000,10131000
690,61658000,9951000
690,58313000,11370000
690,58509000,9912000
690,62569000,11906000
690,60168000,11387000
690,62064000,11754000
690,62548000,10698000
690,63259000,11047000
690,62572000,11612000
690,64710000,11207000
690,60409000,11165000
690,61757000,10875000
690,59758000,13616000
690,60484000,12079000
690,59415000,11195000
690,61962000,11946000
690,60883000,10652000
690,60485000,10825000
690,60801000,11318000
690,59732000,10662000
690,59832000,14174000
690,64449000,9245000
690,58788000,10901000
690,62067000,11112000
690,60211000,9944000
690,65110000,12529000
690,62112000,11089000
690,64889000,11504000
690,62566000,11359000
690,65453000,10891000
690,60137000,11139000
690,61253000,11827000
690,61411000,13365000
690,60127000,11106000
690,60099000,11825000
690,62151000,12370000
690,59290000,11613000
690,63369000,11324000
690,61009000,10230000
690,60914000,10793000
690,60019000,11640000
690,60812000,12970000
690,63457000,10716000
690,62553000,12049000
690,58928000,11613000
690,59409000,10407000
690,63526000,11259000
690,65671000,10612000
690,62475000,11501000
690,62142000,11118000
690,61368000,12425000
690,61474000,11815000
690,60745000,10477000
690,63486000,12464000
690,61683000,10758000
690,61050000,11142000
690,61931000,11302000
690,61030000,12206000
690,58537000,10781000
690,62708000,10187000
690,60020000,14830000
690,62624000,10069000
700,62704000,10969000
